MyLkID,tnc_AB (k),tnc_BA (k),tnc_TOT (k),TMc_e (M)
13707,0.0,58.69,58.69,0.01959959770456537
13708,27.588,0.0,27.588,0.039986196351667634
13709,0.0,0.0,0.0,0.0
13710,0.0,6.203,6.203,0.005488521155348474
13711,7.116,0.909,8.025,0.0013694934984157343
13712,0.0,0.0,0.0,0.0
13713,0.0,0.0,0.0,0.0
13714,0.085,0.0,0.085,1.8967087484980333e-05
13715,0.0,8.51,8.51,0.0014537929407431264
13716,0.0,0.0,0.0,0.0
13717,4.634,0.561,5.195,0.0016711085673152982
13718,0.0,0.0,0.0,0.0
13719,0.0,0.0,0.0,0.0
13720,0.0,0.0,0.0,0.0
13721,0.0,0.0,0.0,0.0
13722,0.0,0.0,0.0,0.0
13723,0.0,29.345,29.345,0.04823579693549074
13724,0.0,0.0,0.0,0.0
13725,0.0,0.0,0.0,0.0
13726,0.0,0.0,0.0,0.0
13727,0.0,0.0,0.0,0.0
13728,0.0,25.415,25.415,0.2933778574445528
13729,642.453,0.0,642.453,10.037524324638525
13730,0.0,0.0,0.0,0.0
13731,0.0,0.0,0.0,0.0
13732,0.0,0.0,0.0,0.0
13733,0.0,0.0,0.0,0.0
13734,0.677,0.0,0.677,0.014526508780515108
13735,0.0,0.0,0.0,0.0
13736,0.0,0.0,0.0,0.0
13737,0.0,0.0,0.0,0.0
13738,0.0,0.677,0.677,0.015088310511781448
13739,71.016,0.0,71.016,5.251953099892384
13740,0.0,0.0,0.0,0.0
13741,0.0,0.0,0.0,0.0
13742,0.0,0.0,0.0,0.0
13743,0.0,0.0,0.0,0.0
13744,0.0,0.0,0.0,0.0
13745,0.0,0.0,0.0,0.0
13746,0.0,38.305,38.305,0.1899603019505266
13747,0.0,0.0,0.0,0.0
13748,71.016,0.0,71.016,0.9366415953780393
13749,0.0,0.0,0.0,0.0
13750,0.0,0.0,0.0,0.0
13751,0.0,0.0,0.0,0.0
13752,0.0,0.0,0.0,0.0
13753,0.0,0.0,0.0,0.0
13754,0.0,0.0,0.0,0.0
13755,370.7,0.0,370.7,0.6389858019884009
13756,0.0,11.982,11.982,0.006200382843806851
13757,0.0,0.0,0.0,0.0
13758,0.0,0.0,0.0,0.0
13759,0.0,0.0,0.0,0.0
13760,0.0,1.151,1.151,0.05555203782438279
13761,0.0,0.0,0.0,0.0
13762,0.0,0.0,0.0,0.0
13763,16.325,0.0,16.325,0.05527480657083561
13764,10.216,0.0,10.216,0.016474441523106356
13765,0.0,0.0,0.0,0.0
13766,0.0,0.0,0.0,0.0
13767,0.0,0.0,0.0,0.0
13768,0.0,0.0,0.0,0.0
13769,0.0,0.0,0.0,0.0
13770,0.0,17.019,17.019,0.0473097429684367
13771,0.0,0.0,0.0,0.0
13772,0.0,0.0,0.0,0.0
13773,0.0,0.0,0.0,0.0
13774,0.0,0.0,0.0,0.0
13775,0.0,0.0,0.0,0.0
13776,0.0,0.0,0.0,0.0
13777,0.0,4.198,4.198,0.08356033349251085
13778,0.0,0.0,0.0,0.0
13779,71.016,0.0,71.016,0.6509371892980087
13780,0.0,0.0,0.0,0.0
13781,0.0,0.0,0.0,0.0
13782,0.0,0.0,0.0,0.0
13783,1.592,0.0,1.592,0.0013576345997796798
13784,0.0,0.0,0.0,0.0
13785,0.0,0.0,0.0,0.0
13786,0.0,0.0,0.0,0.0
13787,0.0,0.0,0.0,0.0
13788,0.0,0.0,0.0,0.0
13789,0.0,0.0,0.0,0.0
13790,0.0,96.431,96.431,1.8609378958282323
13791,0.0,0.0,0.0,0.0
13792,0.0,1.684,1.684,0.038209039986555476
13793,0.0,1.151,1.151,0.0336447879399372
13794,0.0,0.0,0.0,0.0
13795,0.0,0.0,0.0,0.0
13796,0.0,0.0,0.0,0.0
13797,0.0,0.0,0.0,0.0
13798,0.0,25.415,25.415,0.21125542074425788
13799,0.0,89.187,89.187,1.8528446742552651
13800,0.0,0.0,0.0,0.0
13801,0.0,0.0,0.0,0.0
13802,0.0,0.0,0.0,0.0
13803,0.0,0.0,0.0,0.0
13804,0.0,0.0,0.0,0.0
13805,0.0,0.0,0.0,0.0
13806,0.0,0.0,0.0,0.0
13807,0.0,0.0,0.0,0.0
13808,1.151,0.0,1.151,0.0028816224201802885
13809,17.019,0.0,17.019,0.2688144282539627
13810,4.198,17.019,21.217,0.04245665779547742
13811,0.0,161.04,161.04,7.470817325830405
13812,0.0,0.0,0.0,0.0
13813,3.042,0.0,3.042,0.04106980416227352
13814,3.38,0.0,3.38,0.05614660424323407
13815,15.675,0.0,15.675,0.37587322069707824
13816,0.0,0.0,0.0,0.0
13817,0.0,0.0,0.0,0.0
13818,58.69,0.0,58.69,0.15575347037144038
13819,0.0,161.04,161.04,2.781290820358596
13820,0.0,0.0,0.0,0.0
13821,0.0,0.0,0.0,0.0
13822,11.313,5.396,16.709,0.032802275176925584
13823,0.0,0.0,0.0,0.0
13824,0.0,0.0,0.0,0.0
13825,0.0,0.0,0.0,0.0
13826,0.0,0.0,0.0,0.0
13827,3.844,0.0,3.844,0.08139445709679541
13828,0.0,0.0,0.0,0.0
13829,0.0,71.016,71.016,1.0809749750177209
13830,0.0,1.684,1.684,0.04523049103087648
13831,0.0,0.0,0.0,0.0
13832,0.0,0.0,0.0,0.0
13833,0.0,0.0,0.0,0.0
13834,4.689,0.0,4.689,0.016187213346522466
13835,54.037,0.0,54.037,0.5992189188196784
13836,0.0,0.0,0.0,0.0
13837,0.0,0.0,0.0,0.0
13838,0.254,0.0,0.254,0.0025315374270301074
13839,0.338,0.0,0.338,0.001831686396307418
13840,116.401,0.0,116.401,0.320279816593425
13841,15.675,0.0,15.675,0.5556452221255219
13842,4.689,0.0,4.689,0.04159430201304777
13843,0.0,0.0,0.0,0.0
13844,0.0,0.0,0.0,0.0
13845,6.423,0.0,6.423,0.0408555435510672
13846,0.085,0.0,0.085,0.00171218297316598
13847,7.033,0.0,7.033,0.5608017290275353
13848,2.344,0.0,2.344,0.017779421644395593
13849,0.0,6.385,6.385,0.04486913581284732
13850,1.592,0.0,1.592,0.04285305758635899
13851,0.0,24.387,24.387,0.5936984156621977
13852,0.0,71.016,71.016,4.868625637037888
13853,0.0,0.0,0.0,0.0
13854,0.0,0.0,0.0,0.0
13855,0.0,0.0,0.0,0.0
13856,0.0,24.502,24.502,0.2973301975499991
13857,0.649,0.0,0.649,0.000514958842659383
13858,0.0,0.0,0.0,0.0
13859,0.0,0.0,0.0,0.0
13860,26.547,18.392,44.939,0.12195925105002339
13861,0.0,0.0,0.0,0.0
13862,0.0,0.0,0.0,0.0
13863,0.0,0.0,0.0,0.0
13864,4.689,0.0,4.689,0.009842855032567106
13865,0.0,0.0,0.0,0.0
13866,29.411,3.994,33.405,0.5840395003855149
13867,0.0,0.0,0.0,0.0
13868,0.0,0.0,0.0,0.0
13869,0.0,0.0,0.0,0.0
13870,0.0,0.0,0.0,0.0
13871,0.0,0.0,0.0,0.0
13872,0.0,0.0,0.0,0.0
13873,4.689,0.0,4.689,0.00826288606514858
13874,0.0,0.0,0.0,0.0
13875,0.0,0.0,0.0,0.0
13876,0.0,0.0,0.0,0.0
13877,0.0,9.463,9.463,0.26634386011083566
13878,0.0,0.0,0.0,0.0
13879,0.0,0.0,0.0,0.0
13880,0.0,0.0,0.0,0.0
13881,0.0,0.0,0.0,0.0
13882,35.508,0.0,35.508,0.07430510556287563
13883,0.0,0.0,0.0,0.0
13884,0.0,0.0,0.0,0.0
13885,0.0,0.0,0.0,0.0
13886,1.151,0.0,1.151,0.029750041443517113
13887,0.0,0.0,0.0,0.0
13888,0.0,0.0,0.0,0.0
13889,0.0,0.0,0.0,0.0
13890,7.447,0.0,7.447,0.1699445006787157
13891,0.0,1.684,1.684,0.007501529620829474
13892,0.0,0.0,0.0,0.0
13893,1.151,0.0,1.151,0.019381202808376113
13894,0.0,0.0,0.0,0.0
13895,0.0,0.0,0.0,0.0
13896,0.0,0.0,0.0,0.0
13897,0.0,0.0,0.0,0.0
13898,0.0,0.0,0.0,0.0
13899,6.203,0.0,6.203,0.14910182106108585
13900,0.0,0.0,0.0,0.0
13901,0.0,0.0,0.0,0.0
13902,0.0,0.0,0.0,0.0
13903,0.0,7.447,7.447,0.003159341360734207
13904,0.0,0.0,0.0,0.0
13905,0.0,0.0,0.0,0.0
13906,0.0,0.0,0.0,0.0
13907,69.899,0.0,69.899,0.05037783580292479
13908,0.0,12.577,12.577,0.020970241431601786
13909,0.0,0.0,0.0,0.0
13910,806.192,0.0,806.192,0.28217862139926014
13911,214.318,0.0,214.318,0.4948893940018337
13912,806.192,0.0,806.192,0.13434434828340744
13913,378.057,0.0,378.057,0.6560665779306089
13914,0.0,806.192,806.192,0.6282755500818047
13915,0.0,0.0,0.0,0.0
13916,0.0,0.0,0.0,0.0
13917,0.0,0.0,0.0,0.0
13918,6.203,0.0,6.203,0.021513907567655775
13919,0.0,0.0,0.0,0.0
13920,0.0,0.0,0.0,0.0
13921,0.0,8.51,8.51,0.07127982274399154
13922,12.66,0.0,12.66,0.004869419762979272
13923,1.151,0.0,1.151,0.0007300747406031376
13924,0.0,4.564,4.564,0.0007491617712794314
13925,3.723,0.0,3.723,0.0019163859753910126
13926,0.0,3.723,3.723,0.0018052550783660428
13927,0.0,0.0,0.0,0.0
13928,0.0,0.0,0.0,0.0
13929,0.0,0.0,0.0,0.0
13930,0.0,0.0,0.0,0.0
13931,0.0,0.0,0.0,0.0
13932,0.0,0.576,0.576,5.395231938575058e-05
13933,0.0,0.576,0.576,6.323703770154125e-05
13934,0.0,0.227,0.227,0.0003642889041635994
13935,0.0,0.0,0.0,0.0
13936,0.0,0.0,0.0,0.0
13937,37.741,0.0,37.741,0.008782182473182024
13938,0.0,0.0,0.0,0.0
13939,0.0,0.0,0.0,0.0
13940,0.0,0.0,0.0,0.0
13941,0.0,0.0,0.0,0.0
13942,0.0,0.0,0.0,0.0
13943,8.395,0.0,8.395,0.005573429523887303
13944,0.0,0.0,0.0,0.0
13945,0.0,0.0,0.0,0.0
13946,0.0,0.0,0.0,0.0
13947,0.0,0.0,0.0,0.0
13948,0.0,0.0,0.0,0.0
13949,0.0,0.0,0.0,0.0
13950,6.423,0.0,6.423,0.01642420184094764
13951,0.0,71.016,71.016,0.1663903485329742
13952,0.0,44.018,44.018,0.012431845305297479
13953,0.0,0.0,0.0,0.0
13954,63.898,0.0,63.898,0.04961595452843968
13955,0.0,0.0,0.0,0.0
13956,0.0,0.0,0.0,0.0
13957,0.0,0.0,0.0,0.0
13958,0.0,0.0,0.0,0.0
13959,0.0,0.0,0.0,0.0
13960,0.0,6.203,6.203,0.005119746948255357
13961,0.0,0.0,0.0,0.0
13962,27.588,0.0,27.588,0.03994095458548062
13963,0.0,0.0,0.0,0.0
13964,36.897,0.0,36.897,0.012624215835376908
13965,0.0,0.0,0.0,0.0
13966,0.0,0.0,0.0,0.0
13967,0.0,0.0,0.0,0.0
13968,0.0,0.0,0.0,0.0
13969,0.0,55.176,55.176,0.02125366136639032
13970,0.0,0.0,0.0,0.0
13971,0.0,0.0,0.0,0.0
13972,0.0,0.0,0.0,0.0
13973,0.0,0.0,0.0,0.0
13974,0.0,0.0,0.0,0.0
13975,0.0,0.0,0.0,0.0
13976,0.338,0.0,0.338,0.0005503197934362495
13977,0.0,0.0,0.0,0.0
13978,350.723,4.47,355.19300000000004,0.28975786426948696
13979,0.0,0.0,0.0,0.0
13980,0.0,0.0,0.0,0.0
13981,0.0,0.0,0.0,0.0
13982,2.344,0.0,2.344,0.0009062626451638484
13983,0.0,24.193,24.193,0.018921793161009642
13984,0.0,0.0,0.0,0.0
13985,3.015,41.405,44.42,0.40193314700901434
13986,0.0,0.0,0.0,0.0
13987,0.0,0.0,0.0,0.0
13988,7.116,0.454,7.569999999999999,0.001853926723580335
13989,0.0,0.454,0.454,0.0001429435090667314
13990,0.0,0.0,0.0,0.0
13991,4.634,5.751,10.385000000000002,0.020313667441638362
13992,11.313,5.396,16.709,0.008097491081806258
13993,0.0,0.0,0.0,0.0
13994,0.0,0.0,0.0,0.0
13995,0.0,0.0,0.0,0.0
13996,0.0,0.0,0.0,0.0
13997,0.0,0.0,0.0,0.0
13998,0.0,0.0,0.0,0.0
13999,6.085,0.0,6.085,0.00899849990759826
14000,0.338,0.0,0.338,0.0008380633936824376
14001,3.042,0.0,3.042,0.0005247631972718738
14002,0.338,0.0,0.338,0.00012230776366635974
14003,0.0,0.0,0.0,0.0
14004,0.0,0.0,0.0,0.0
14005,0.0,0.0,0.0,0.0
14006,17.358,0.0,17.358,0.020063577602684023
14007,0.0,0.0,0.0,0.0
14008,9.663,0.0,9.663,0.0027163466873783263
14009,54.037,0.0,54.037,0.1602344696487551
14010,0.0,33.474,33.474,0.09810274415196951
14011,0.0,0.0,0.0,0.0
14012,0.0,0.0,0.0,0.0
14013,0.0,0.0,0.0,0.0
14014,0.0,0.0,0.0,0.0
14015,1.151,0.0,1.151,0.00220638200982935
14016,0.0,8.51,8.51,0.0011602633684616199
14017,35.508,0.0,35.508,0.04175591092628952
14018,0.0,0.0,0.0,0.0
14019,0.0,35.508,35.508,0.048341631049914374
14020,0.0,0.0,0.0,0.0
14021,0.0,0.0,0.0,0.0
14022,0.0,0.0,0.0,0.0
14023,0.0,0.0,0.0,0.0
14024,0.0,0.0,0.0,0.0
14025,0.0,0.0,0.0,0.0
14026,0.0,0.0,0.0,0.0
14027,0.0,0.0,0.0,0.0
14028,0.0,0.0,0.0,0.0
14029,0.0,0.0,0.0,0.0
14030,0.0,0.0,0.0,0.0
14031,0.0,0.0,0.0,0.0
14032,0.0,0.0,0.0,0.0
14033,0.0,0.0,0.0,0.0
14034,0.0,0.0,0.0,0.0
14035,0.0,0.0,0.0,0.0
14036,0.0,1.684,1.684,0.000140189766188309
14037,0.0,0.0,0.0,0.0
14038,0.0,24.193,24.193,0.010137784519418769
14039,0.0,0.0,0.0,0.0
14040,0.0,29.345,29.345,0.04767941000413916
14041,0.0,29.921,29.921,0.08587646567539281
14042,35.508,0.0,35.508,0.07538594650038889
14043,0.0,0.0,0.0,0.0
14044,29.411,3.994,33.405,0.008773684399396764
14045,29.411,3.994,33.405,0.00897210027479395
14046,0.0,0.0,0.0,0.0
14047,27.019,0.0,27.019,0.10799553974064084
14048,0.0,0.0,0.0,0.0
14049,0.338,0.0,0.338,0.00010019920395612218
14050,0.0,0.0,0.0,0.0
14051,0.0,9.463,9.463,0.006467517878637472
14052,0.0,4.993,4.993,0.0006869418046662392
14053,0.0,0.0,0.0,0.0
14054,0.0,0.0,0.0,0.0
14055,35.508,0.0,35.508,0.006329774800167149
14056,1.684,0.0,1.684,0.00012528828296989042
14057,0.0,0.0,0.0,0.0
14058,0.0,0.0,0.0,0.0
14059,0.0,0.0,0.0,0.0
14060,0.0,0.0,0.0,0.0
14061,0.0,0.0,0.0,0.0
14062,350.723,4.47,355.19300000000004,0.38147938848220425
14063,0.0,0.0,0.0,0.0
14064,0.28,0.0,0.28,4.8264705649856084e-05
14065,0.0,7.447,7.447,0.0002118462669319419
14066,0.0,0.0,0.0,0.0
14067,5.582,40.536,46.118,0.022560492075590285
14068,0.0,0.0,0.0,0.0
14069,0.0,0.0,0.0,0.0
14070,0.0,55.176,55.176,0.6526755365325151
14071,0.0,0.0,0.0,0.0
14072,0.0,0.0,0.0,0.0
14073,0.0,0.0,0.0,0.0
14075,63.898,0.0,63.898,0.858520087529399
14076,0.0,0.0,0.0,0.0
14077,0.0,0.0,0.0,0.0
14079,0.0,0.0,0.0,0.0
14080,0.0,0.0,0.0,0.0
14081,24.193,0.0,24.193,0.17443395434719447
14082,0.0,0.0,0.0,0.0
14083,0.0,29.345,29.345,0.2559310062079054
14084,0.0,0.0,0.0,0.0
14085,0.0,88.036,88.036,0.6332067021449559
14086,0.0,0.0,0.0,0.0
14087,0.0,165.238,165.238,4.225694775811323
14088,0.0,0.0,0.0,0.0
14089,0.0,0.0,0.0,0.0
14090,370.446,0.0,370.446,6.317249858925261
14091,0.0,0.0,0.0,0.0
14092,0.0,0.0,0.0,0.0
14093,0.0,0.0,0.0,0.0
14094,2.344,0.0,2.344,0.024973779969118266
14095,1020.51,0.0,1020.51,4.946820250674427
14096,806.192,0.0,806.192,17.348137381812943
14097,214.318,0.0,214.318,4.6256704872932355
14098,806.192,0.0,806.192,0.9468897651515572
14099,0.0,0.0,0.0,0.0
14100,0.0,0.0,0.0,0.0
14101,378.057,0.0,378.057,10.844959022909853
14102,0.0,642.453,642.453,9.601501026721623
14103,0.0,0.0,0.0,0.0
14104,0.0,0.0,0.0,0.0
14105,0.0,0.0,0.0,0.0
14106,0.0,0.0,0.0,0.0
14107,0.0,62.883,62.883,0.2795352739354724
14108,0.0,51.074,51.074,0.08187221548924703
14109,0.0,0.0,0.0,0.0
14110,5.283,5.751,11.034,0.250993629580474
14111,237.531,0.0,237.531,5.1987365684048354
14112,0.0,0.0,0.0,0.0
14113,4.634,1.121,5.755000000000001,0.02967828760001673
14114,0.0,1.592,1.592,0.039074777288285775
14115,0.0,0.0,0.0,0.0
14116,0.649,0.0,0.649,0.0026236033834341112
14117,0.0,0.0,0.0,0.0
14118,0.0,0.0,0.0,0.0
14119,0.0,7.447,7.447,0.20838475238967646
14120,0.0,0.0,0.0,0.0
14121,0.0,0.0,0.0,0.0
14122,0.0,0.0,0.0,0.0
14123,10.344,0.0,10.344,0.11479463731053384
14124,0.0,0.0,0.0,0.0
14125,0.0,0.0,0.0,0.0
14126,0.0,0.0,0.0,0.0
14127,0.0,0.0,0.0,0.0
14128,29.411,3.994,33.405,0.4242172032260097
14129,0.0,0.0,0.0,0.0
14130,0.0,17.019,17.019,0.9425919303028174
14131,0.677,0.0,0.677,0.018785509509933563
14132,0.0,0.0,0.0,0.0
14133,0.0,58.69,58.69,0.2712111934665763
14134,0.0,0.0,0.0,0.0
14135,294.08,0.0,294.08,2.656427644224995
14136,0.0,0.0,0.0,0.0
14137,0.0,0.0,0.0,0.0
14138,0.0,55.552,55.552,0.14844047052146564
14139,0.0,0.0,0.0,0.0
14140,0.0,0.0,0.0,0.0
14141,11.313,5.396,16.709,0.18555007931822864
14142,0.0,0.0,0.0,0.0
14143,3.183,0.0,3.183,0.040059128748768255
14144,3.183,0.0,3.183,0.021444189978884115
14145,3.183,0.0,3.183,0.040719559628801597
14146,3.183,0.0,3.183,0.003956833313419703
14147,0.0,0.0,0.0,0.0
14148,0.0,0.0,0.0,0.0
14149,0.0,0.0,0.0,0.0
14150,0.0,0.0,0.0,0.0
14151,0.0,0.0,0.0,0.0
14152,0.0,0.0,0.0,0.0
14153,0.0,0.0,0.0,0.0
14154,0.0,0.0,0.0,0.0
14155,0.0,0.0,0.0,0.0
14156,0.0,0.0,0.0,0.0
14157,0.0,0.0,0.0,0.0
14158,0.0,0.0,0.0,0.0
14159,0.0,50.882,50.882,0.24728550011939798
14160,0.0,0.0,0.0,0.0
14161,0.0,0.0,0.0,0.0
14162,0.0,0.0,0.0,0.0
14163,0.0,0.0,0.0,0.0
14164,0.0,0.0,0.0,0.0
14165,0.0,0.0,0.0,0.0
14166,0.0,0.0,0.0,0.0
14167,0.0,0.0,0.0,0.0
14168,0.0,0.0,0.0,0.0
14169,35.508,0.0,35.508,0.08657065571555014
14170,0.0,0.0,0.0,0.0
14171,0.0,0.0,0.0,0.0
14172,0.0,0.0,0.0,0.0
14173,0.0,0.0,0.0,0.0
14174,0.0,0.0,0.0,0.0
14175,0.0,71.016,71.016,1.1437202077367512
14176,8.51,0.0,8.51,0.04513853887334042
14177,0.0,0.0,0.0,0.0
14178,0.0,0.0,0.0,0.0
14179,0.0,0.0,0.0,0.0
14182,0.0,0.0,0.0,0.0
14183,0.0,0.0,0.0,0.0
14184,0.0,0.0,0.0,0.0
14185,0.0,0.254,0.254,0.0020242297399133227
14186,44.574,0.0,44.574,0.9302577477881332
14187,10.216,0.0,10.216,0.5352638150745938
14188,12.593,0.0,12.593,0.1546175478742474
14189,0.0,0.0,0.0,0.0
14190,0.0,1.684,1.684,0.0035695746773811653
14191,0.0,0.0,0.0,0.0
14192,0.0,0.0,0.0,0.0
14193,63.331,0.0,63.331,0.9185134692995435
14194,0.0,55.176,55.176,0.17739011786940984
14195,0.0,0.0,0.0,0.0
14196,0.0,0.0,0.0,0.0
14197,320.117,0.0,320.117,0.2285486483871066
14198,0.0,0.0,0.0,0.0
14199,0.0,76.07,76.07,1.3873146615322431
14200,0.0,0.0,0.0,0.0
14201,0.0,17.019,17.019,0.5633586583655411
14202,0.0,0.0,0.0,0.0
14203,71.016,0.0,71.016,0.5853796559989056
14204,1.151,0.0,1.151,0.02863408969242106
14205,0.0,0.0,0.0,0.0
14206,0.0,0.0,0.0,0.0
14207,0.0,0.0,0.0,0.0
14208,71.016,0.0,71.016,0.10948330462897479
14209,0.0,0.0,0.0,0.0
14210,0.0,0.0,0.0,0.0
14211,0.0,0.0,0.0,0.0
14212,0.0,0.0,0.0,0.0
14213,2.344,0.0,2.344,0.019482311678436618
14214,0.0,0.0,0.0,0.0
14215,0.0,0.0,0.0,0.0
14216,0.0,0.0,0.0,0.0
14217,0.0,0.0,0.0,0.0
14218,0.0,0.0,0.0,0.0
14219,0.0,0.0,0.0,0.0
14220,237.531,0.0,237.531,5.226927314985673
14221,0.0,0.0,0.0,0.0
14222,27.019,0.0,27.019,0.10807424720372215
14223,0.0,0.0,0.0,0.0
14224,0.0,0.0,0.0,0.0
14225,0.0,10.117,10.117,0.005628107359984067
14226,0.0,0.0,0.0,0.0
14227,0.0,0.0,0.0,0.0
14228,0.0,0.0,0.0,0.0
14229,0.0,0.0,0.0,0.0
14230,4.198,0.0,4.198,0.009770406078550934
14231,0.0,0.0,0.0,0.0
14232,0.0,0.0,0.0,0.0
14233,0.0,58.69,58.69,0.6155163805738062
14234,0.0,0.0,0.0,0.0
14235,0.0,1.151,1.151,0.0024980657981467083
14236,0.0,237.531,237.531,2.1167996857250837
14237,0.0,0.0,0.0,0.0
14238,0.0,0.0,0.0,0.0
14239,0.0,0.0,0.0,0.0
14240,0.0,0.0,0.0,0.0
14241,0.0,0.0,0.0,0.0
14242,4.198,0.0,4.198,0.01023255124001757
14243,63.898,0.0,63.898,0.14738453351584796
14244,0.0,0.0,0.0,0.0
14245,8.395,0.0,8.395,0.09052082718026931
14246,63.898,0.0,63.898,0.4463208339471461
14247,0.0,229.136,229.136,0.7812329880627243
14248,0.0,0.0,0.0,0.0
14249,0.0,25.415,25.415,0.12761591130757735
14250,161.04,0.0,161.04,0.9984287979210202
14251,71.016,0.0,71.016,1.8463692711839799
14252,294.08,0.0,294.08,3.459192245900631
14253,0.0,0.0,0.0,0.0
14254,0.0,71.016,71.016,0.2794764315315875
14255,9.272,0.0,9.272,0.0883871581319415
14256,0.0,0.0,0.0,0.0
14257,0.0,0.0,0.0,0.0
14258,0.0,17.019,17.019,0.0555852141732639
14259,0.0,0.0,0.0,0.0
14260,0.0,0.0,0.0,0.0
14261,0.0,0.0,0.0,0.0
14262,0.0,0.0,0.0,0.0
14263,0.0,0.0,0.0,0.0
14264,0.0,165.238,165.238,0.747597164820217
14265,3.042,0.0,3.042,0.018220873132358754
14266,44.574,0.0,44.574,1.353021543897933
14267,294.08,0.0,294.08,1.0618679249627283
14268,0.0,0.0,0.0,0.0
14269,0.0,0.0,0.0,0.0
14270,0.0,0.0,0.0,0.0
14271,0.0,0.0,0.0,0.0
14272,0.0,0.0,0.0,0.0
14273,0.0,0.0,0.0,0.0
14274,0.0,0.0,0.0,0.0
14275,0.0,0.0,0.0,0.0
14276,0.0,0.0,0.0,0.0
14277,0.0,7.447,7.447,0.019766939267455524
14278,0.0,41.161,41.161,0.5333392010569947
14279,54.037,6.203,60.24,0.39432507406525774
14280,0.0,55.176,55.176,0.8135989386971206
14281,0.0,0.0,0.0,0.0
14282,0.0,0.0,0.0,0.0
14283,294.08,0.0,294.08,1.7312274084784032
14284,0.0,0.0,0.0,0.0
14285,0.0,0.0,0.0,0.0
14286,0.0,0.0,0.0,0.0
14287,0.0,0.0,0.0,0.0
14288,0.0,37.741,37.741,0.07560233512144239
14289,0.0,0.0,0.0,0.0
14290,35.508,0.0,35.508,0.18725328592624915
14291,0.0,0.0,0.0,0.0
14292,0.0,0.0,0.0,0.0
14293,1.151,0.0,1.151,0.008267262979171169
14294,0.0,9.131,9.131,0.11106140560408595
14295,0.0,0.0,0.0,0.0
14296,0.0,29.345,29.345,0.029156487650015547
14297,0.0,29.921,29.921,0.11899323199750003
14298,0.0,0.0,0.0,0.0
14299,0.338,0.0,0.338,0.0006482773441573283
14300,71.016,0.0,71.016,0.6781325473853991
14301,0.0,17.019,17.019,0.042903553558112956
14302,0.338,0.0,0.338,0.0005270938745947912
14303,0.0,0.0,0.0,0.0
14304,0.0,0.0,0.0,0.0
14305,0.0,0.0,0.0,0.0
14306,2.344,0.0,2.344,0.0064899881069126215
14307,10.216,0.0,10.216,0.06475337906994036
14308,0.0,31.949,31.949,0.021386515919495006
14309,0.0,0.0,0.0,0.0
14310,0.0,0.0,0.0,0.0
14311,4.689,0.0,4.689,0.0198064410906632
14312,349.632,0.0,349.632,1.5410850187655776
14313,0.0,0.0,0.0,0.0
14314,0.0,0.0,0.0,0.0
14315,0.0,0.0,0.0,0.0
14316,11.313,5.396,16.709,0.00808292429535022
14317,0.0,0.0,0.0,0.0
14318,0.0,0.0,0.0,0.0
14319,0.0,0.0,0.0,0.0
14320,0.0,0.0,0.0,0.0
14321,17.358,0.0,17.358,0.09594180402229559
14322,26.037,0.0,26.037,0.018273279727774122
14323,26.037,0.0,26.037,0.1305564521243335
14324,0.0,0.0,0.0,0.0
14325,0.0,0.0,0.0,0.0
14326,0.0,0.0,0.0,0.0
14327,9.045,41.049,50.094,0.7423491085399018
14328,0.0,4.63,4.63,0.02783997016428799
14329,29.562,4.621,34.183,1.3067071559259889
14330,5.582,65.265,70.847,0.4189543394854095
14331,0.0,0.0,0.0,0.0
14332,0.0,0.0,0.0,0.0
14333,15.675,0.0,15.675,0.3908547817096972
14334,11.313,5.396,16.709,0.02509265668600364
14335,0.0,0.0,0.0,0.0
14336,0.0,0.0,0.0,0.0
14337,0.0,0.0,0.0,0.0
14338,3.722,30.402,34.124,0.019800858621311385
14339,6.085,0.0,6.085,0.008448946635938185
14340,0.0,0.0,0.0,0.0
14341,121.394,0.0,121.394,0.09142192931397468
14342,0.0,0.0,0.0,0.0
14343,0.0,27.216,27.216,0.06969839115289296
14344,0.0,0.0,0.0,0.0
14345,0.0,0.0,0.0,0.0
14346,0.0,0.0,0.0,0.0
14347,0.0,80.52,80.52,0.026316421733656274
14348,0.0,8.395,8.395,0.0075944606372717865
14349,0.0,0.0,0.0,0.0
14350,0.0,0.0,0.0,0.0
14351,0.0,0.0,0.0,0.0
14352,0.0,0.0,0.0,0.0
14353,71.016,0.0,71.016,0.9441221035689982
14354,35.508,0.0,35.508,0.1876456976522053
14355,0.0,0.0,0.0,0.0
14356,0.0,0.0,0.0,0.0
14357,0.0,0.0,0.0,0.0
14358,0.0,0.0,0.0,0.0
14359,0.0,0.0,0.0,0.0
14360,0.0,0.0,0.0,0.0
14361,0.0,0.0,0.0,0.0
14362,26.037,0.0,26.037,0.011234626430709686
14363,116.401,0.0,116.401,0.0665860281431066
14364,0.0,9.131,9.131,0.003532871223179563
14365,0.0,0.0,0.0,0.0
14366,0.0,0.0,0.0,0.0
14367,35.508,0.0,35.508,0.08289247602056779
14368,0.0,0.0,0.0,0.0
14369,0.0,0.677,0.677,0.0002693168838310058
14370,0.0,0.0,0.0,0.0
14371,0.0,0.0,0.0,0.0
14372,0.0,0.0,0.0,0.0
14373,0.0,0.0,0.0,0.0
14374,0.0,0.0,0.0,0.0
14375,0.0,0.0,0.0,0.0
